Episode_Reward,Episode_Return,Success
-88.16018429433714,-23.242935227889685,0
-136.8006573676347,-57.85353903465387,0
-142.81814051346146,-34.06072025672656,0
-109.22640219795585,-24.810328656563573,0
-94.79064988752735,-26.754392783920974,0
-138.92394036509765,-54.72944341274983,0
-80.32611545609092,-40.72959940497684,0
-79.27843955316095,-43.16834168720044,0
-63.015052685711765,-18.357433289948336,0
-95.63983452450219,-37.922187771761934,0
-94.65657176581993,-53.04754091305997,0
-194.35649148523697,-84.94541540469025,0
-46.1075334679046,0.29270056175232684,0
-25.86755800758756,-1.2474996884365965,0
-31.391630275074988,11.49576210182396,0
-60.47118973398105,-9.796384306425232,0
-70.46682879298977,-10.499488173911727,0
-68.86421821412597,-14.783476111473593,0
2.3912886180868327,6.921795267123924,0
-64.35642152378635,-16.90791746779843,0
-91.02363621737338,-35.01663939435777,0
-113.74381390989237,-6.18395342933021,0
-75.27501638287218,-2.9728772810928734,0
-91.14592038910814,-29.845737814982257,0
-145.09921682713582,-65.10387423615948,0
3.4763753034969938,18.401906085385892,0
-73.5350662520699,-2.655455857897765,0
-43.53753180337196,1.5248820059983972,0
7.561444762870067,6.755536486373007,0
-93.7251231593652,-47.36493706152096,0
-60.78128534373549,-16.87254867619985,0
-61.079472676336664,-13.567738716135871,0
-31.526339784396157,-2.549910402850098,0
-74.57951821197676,13.316038488465537,0
-52.51161177376473,-14.320799789649223,0
33.01959526555703,13.089062351024635,0
16.16736469767355,28.631299762889658,0
-99.35228353665198,-31.651483529394106,0
-18.478632372963133,9.865374452289977,0
-22.89426913438392,13.938667131240386,0
-38.05678120616551,-10.070819836031868,0
-54.14375197348434,-10.823229307027335,0
-22.55657686452699,1.1659114717330052,0
-44.30036170149044,-1.3008463242026767,0
-8.213160999051127,14.005231395951409,0
-67.77922823149767,-2.7655631852127627,0
-18.707271699954703,27.540175810937125,0
1.2391756734241142,26.576754758915975,0
5.087604751853746,12.516959898244174,0
-29.210979057326767,-6.4854751254831795,0
-23.38001516754308,0.720439807488433,0
8.376583483658647,-5.495435146132349,0
19.500614419691004,1.0933899571852361,0
-68.06618564684479,-18.228994639028034,0
-42.7216361490333,-4.82374678238153,0
95.22822293820626,25.22466613630064,0
-67.38388350345113,-0.09409946309988193,0
-160.35430760530417,1.720581433755872,0
-65.61256285198826,-6.6698706190398855,0
21.341812968663426,30.615779454168063,0
-40.98663413394872,4.365287186257182,0
-43.51768333852024,20.776013592820046,0
-113.05215876482583,-27.737244424546528,0
-22.89668111192519,13.412211165226564,0
25.167230539872733,17.330435406610384,0
-26.85120739907825,-2.7239806861275895,0
-55.85513077552406,18.49332725270422,0
-95.47015786322841,18.097293298088495,0
-15.231504536438706,38.349484862097356,0
-227.48175835220312,24.643629542122326,0
-55.27782192707923,-4.993814604396504,0
-20.955292005472046,8.317527108376153,0
-70.56675587381852,27.44735411857583,0
-190.82256200199365,14.33745774309586,0
-147.12402412592522,-49.36716046341474,0
-278.5478198311861,8.623156495322363,0
-146.20495675751715,42.32643458052381,0
-28.714583393044393,37.432982003984456,0
-28.16731412691884,-3.14199963532506,0
-409.557892626103,30.940047899313114,0
-303.33984957831456,-1.5113446790399347,0
-202.24057559417184,9.499744803111579,0
-38.44958893312811,0.34540294151926765,0
-11.315119603699136,41.79238697442132,0
-87.7741006288842,-10.596585467213893,0
-95.43982228758308,14.760673419917975,0
-106.24854200588153,-17.782275077204755,0
-201.93397928662495,-18.894800190847956,0
-266.40704083536434,59.296948490819425,0
-66.01039478480061,-14.967364264899704,0
-18.113639197554914,61.64033755223862,0
-212.73738750009977,20.626317451469824,0
-26.018373398857406,10.348089226198226,0
-25.935111744583082,0.178974448310538,0
-20.152575916689525,27.471468347073976,0
-36.259321050089426,19.007161304204885,0
-164.756966976973,-22.344721112596748,0
-81.06069371827141,-22.007081779194813,0
-129.21982945142184,14.990001619836981,0
-31.174385932052694,42.08415190941077,0
-71.66929211746798,28.73286922265422,0
-147.99987232803136,-23.409931379408743,0
-90.66657183643886,50.027921745274234,0
-120.34835171230233,26.212376742666766,0
-65.19500215068405,-20.99323204016001,0
-12.547717815707628,12.667374997442375,0
-141.77825974523054,28.915479351892458,0
-35.98645326051195,-4.24686422000732,0
-114.81491137301306,-12.198346725271092,0
-20.930109308344992,41.324938594216256,0
-112.33491556889619,-3.4706092198809277,0
7.783115938037312,9.69347714065038,0
3.0283424891044888,27.785021148732138,0
-52.97633101967947,26.165567665998495,0
-112.36357829112916,-41.44985665816478,0
-136.011124609205,51.264858143504085,0
-103.9669693767434,-17.905850001916527,0
-55.99937481480325,5.09493916365244,0
-51.78266614064836,-6.6115046045508015,0
-288.0868733270522,26.91837344064269,0
-2.9673711029787517,44.38127588542633,0
0.9781854834349923,20.32537815924361,0
-136.06325769852782,25.735140315701354,0
-27.660711963319258,25.663683622258798,0
-30.106929646252574,41.2766236902923,0
-85.97448885402557,8.872691309274495,0
-114.93787309683663,15.732396652713279,0
24.27575538958466,47.12289634635795,0
-161.2789585502396,8.42694400404472,0
-151.50587818785363,7.587162709211947,0
-140.5784360264263,29.564272376846407,0
-43.83574499950552,29.59896416422597,0
-161.17084451384122,16.711137064515036,0
-145.6821571405667,11.898442343699406,0
-18.455996694907483,-1.9517220606143206,0
62.87635802723724,38.375012812426434,0
-139.1989799216955,53.531047012117874,0
-153.93723862460013,26.07166663428311,0
-77.86941728832555,30.002070935165104,0
-288.0770504376707,-7.586503926651072,0
11.446760657455641,28.938271010176884,0
41.00556410847357,27.381416482893894,0
29.358888261315577,28.245021296120083,0
8.46167306790537,23.06552722658783,0
7.857105155419504,32.498674884636735,0
-29.071590869042353,33.9694116568359,0
14.230906111726819,32.188446502924,0
-21.44058318428428,8.008307001150413,0
7.60367888541289,21.354918590474576,0
5.162978514482445,29.463400363584128,0
-12.906224769264135,40.55741019226788,0
-100.34278221371254,69.31965695518818,0
-7.7669128425366125,29.259089549673842,0
-67.61083827163341,-18.665643507971993,0
93.63676052460421,39.023250746211,0
22.820939548676662,16.138729099025518,0
35.320755404472756,41.12075679451123,0
-22.865331700713796,5.550998741213877,0
90.02807301756575,60.81994842102999,0
21.340211880858632,23.034235063731526,0
-80.1631849804655,15.579468029030862,0
33.1396566045772,54.28668499476517,0
-6.662659195747892,33.68273598821069,0
48.14990424925651,25.55010488075645,0
19.55989754105978,45.530217266673944,0
50.84520906625921,38.70867097572167,0
-20.553311961311852,21.56684059354369,0
49.948582358414626,44.80775887454539,0
-41.94631870216197,36.388063916084526,0
-185.2989431315122,11.400277786579416,0
-31.012049347306316,31.284317071917158,0
96.03277433569289,35.223576478298845,0
90.68749639436882,48.50033732242541,0
-53.36444586603476,12.056479162265193,0
28.03302521423143,41.73533333594087,0
-42.350103130863005,56.14264108353898,0
-49.87117628950375,39.28657576456579,0
21.390628283867688,57.88663678163661,0
-5.634482284198197,22.699687714007258,0
-24.44410670491772,33.43539880771332,0
79.86769588523762,37.607106765017456,0
2.901540282705711,28.218138805552442,0
66.18267024992325,28.52809267036914,0
-6.289463254941836,-19.888135419227154,0
154.33076783806717,28.02539227871985,0
5.21656740989336,30.076009464840066,0
29.274366503553445,67.28219737864575,0
107.12253081505268,26.218318407811722,0
35.145629649675584,25.390139216368627,0
75.24584377735191,44.91567659553194,0
70.38168987234594,40.96598266355711,0
-193.7799561818108,27.22309097614154,0
78.37418587799738,35.734980198134345,0
36.64423967844984,41.60694220636325,0
-30.399848067664998,37.20809756692064,0
99.3129416978912,30.347903726590346,0
37.684500041457,54.015645228442565,0
30.47546360322614,50.92668208881815,0
-26.64987305734688,2.5539491310783147,0
125.60403266695259,57.82679570254971,0
91.37803822029338,55.1448022532119,0
94.11065493517472,60.403198627119785,0
83.72150299351013,38.24014735574704,0
-75.35915937401379,30.039900891442016,0
-4.508871256878692,6.777223597632317,0
27.639833725351266,28.439138147727768,0
59.84986679854352,43.45442235027041,0
56.390529176484456,28.38843858298395,0
85.76024893382002,37.0569734693548,0
-182.24389335725647,-6.770092413286836,0
41.078463047797065,36.065944545159624,0
125.48684501958014,57.72855235859044,0
-13.509143114334597,36.15371198834863,0
105.80189061588977,51.88460455251648,0
43.541638113672015,34.941334611352474,0
109.22323684980903,31.1186965965885,0
120.01653114750316,28.937945887779765,0
83.96233548013322,55.31925017533542,0
125.76231554079095,51.736324947928104,0
112.74273931605605,47.38118778805514,0
-85.71398019704158,1.5529736469641553,0
108.53635460438531,67.37425808904617,0
116.98273232423362,68.66681048027729,0
257.476225038842,58.32469785158265,1
47.01838567974135,41.44146359973236,0
89.45139560527704,24.481740747651703,0
1.4170879157805985,-0.647228223967424,0
237.5545146930737,31.976529391899486,1
-98.95814352205831,-4.776749872377861,0
109.31780922102912,32.58033940602423,0
39.031036850897415,57.29193468546085,0
229.34169561763667,46.14859378470781,1
120.65824254313603,53.0544602267844,0
-70.46614350480488,-30.333469697517447,0
-38.649337948422115,-16.352386433595,0
-1.496580948957643,-1.2170305327521596,0
-18.58769145614221,-5.311112766309566,0
10.622925052050391,14.972801029057496,0
51.60267600297973,42.81159980506996,0
109.29478053533593,47.95801733327434,0
90.88064121795556,44.6172067668979,0
171.90735834203798,46.65335886144636,0
153.0720415692799,83.73090391114424,0
236.51795306268505,56.146909258021815,1
153.37685593078584,42.953226456366885,0
269.6470228155139,70.71540506943134,1
220.13475980943736,32.00722072109966,1
167.18986924279818,50.75629636690252,0
209.59496483764406,28.482915174806724,1
85.20953309027217,44.793504141889166,0
139.7724191805387,65.65056561406777,0
153.9718481689071,74.52428220593212,0
228.48267323196794,60.28955224822582,1
206.40339827768344,48.20241002556442,1
177.4909666000579,52.68618622428026,0
242.75784476101956,66.03430218262596,1
130.01061603411878,35.254461804490255,0
176.54453198654838,43.62815190280887,0
169.19431432771142,39.39692260134564,0
-58.91804710171559,37.93720857990988,0
282.6983576919504,66.8201685893471,1
203.03932753848318,33.40258439005718,1
177.29740601557035,40.23098784876409,0
51.61141995162787,31.348882860442533,0
169.29364793148352,44.111710772129555,0
237.8660326815603,47.360455759334194,1
107.2286405067439,39.22699589265148,0
35.792436480465376,41.522195252444746,0
-70.10519468784673,39.59883503334163,0
190.1000980613474,40.23953507894054,0
-392.76253378883763,-50.35070727871352,0
215.4732166801072,39.56672228176983,1
59.13131967962704,34.02366053616604,0
152.63110648127213,40.912590231357626,0
258.8205547898924,53.566237358041946,1
-235.51067388322988,64.08610677508479,0
123.65900737847618,62.80705423745739,0
226.81227390365018,37.53437517151061,1
4.615442968617362,40.1642657329362,0
93.83990871077236,44.70883177636887,0
209.63877878197735,10.428689101515612,1
140.68039380697462,68.32111575000718,0
-3.264673853880481,39.121540129664325,0
132.30738291366376,38.30174355017276,0
-148.68232560517455,24.504001259881107,0
229.17002752931444,29.75595443268034,1
-257.61403011422357,29.134521599706382,0
137.0357935641771,58.46880465344092,0
85.16553690904098,29.520896347089863,0
231.47145674162886,44.26785287794233,1
127.67020475375487,36.45824341480121,0
213.22981316318626,43.75016192626495,1
84.19997791427878,57.65745094267437,0
226.21503259588957,35.09485624212465,1
221.3350903946843,43.3861811719081,1
246.97204471348428,43.13826027962556,1
257.1407824434172,37.60450475722196,1
230.36471999991204,71.06035725759399,1
261.0082251697278,52.94922797714159,1
280.73983169923844,56.90984551114978,1
255.0474539268249,59.43437403962301,1
238.95666507421615,39.63109249496365,1
275.3597504214174,67.20553865125505,1
225.95239158837876,39.66069842645237,1
-5.843498237158741,17.2022664494593,0
212.2570689641446,30.999040332310535,1
251.89916185121126,56.877772744310285,1
38.92553623028434,27.056884028081058,0
267.7283472000581,53.602615608559034,1
244.4617156258164,45.313561500841985,1
244.50451844646372,50.86593941039099,1
274.619900948082,93.26159180114533,1
286.5666909924446,50.13468464158802,1
-18.919224539785233,11.53695776382136,0
250.31803024505092,68.05864058852491,1
268.6713594333901,54.42341866637901,1
-8.29243262666725,11.744144005352645,0
282.67215111736556,77.24648133659254,1
-36.288035409379745,0.38498804647451734,0
267.7834844997236,66.07622120262339,1
95.39466427151582,32.929174961352075,0
256.44664050902657,52.09975413237604,1
287.1579383636006,77.57587163834637,1
225.37644330485318,80.42125283958624,1
-51.897605623506664,3.8097004822899,0
254.40599420480913,53.281027496011326,1
268.56726272120056,44.2212777808983,1
237.2233372905462,40.54912565859696,1
252.44795827933575,47.45470252971995,1
219.88049129533437,49.97892682148994,1
251.4455202207664,41.938388460269806,1
240.4621001473246,49.337778443027524,1
231.26351160296366,38.612328138915856,1
251.18669256269212,71.41315138818425,1
-11.78308995775302,22.320676982636595,0
259.76929931708855,45.795516626586625,1
-251.51139466632432,-119.07709026846825,0
289.07176860801417,65.81738612000679,1
231.86163229188628,44.80301569997623,1
-25.313650717677234,19.5225898917527,0
252.481491544676,55.50124280747823,1
276.2342970941502,84.87076069825835,1
-193.58296307588824,21.296071638761465,0
243.79648832252283,52.4306956690669,1
216.30417944491612,35.78855289987937,1
263.71895004862944,56.758631152233164,1
298.56249677234945,79.69537924136021,1
258.287221142828,52.62942918858252,1
16.208473655395835,29.293324972220496,0
276.7866234156894,56.15424116148741,1
252.1240969588075,48.56752204967211,1
263.73858330464856,62.43497551588745,1
268.4392458047707,49.404561170323326,1
286.94608451516854,61.09429077703371,1
7.307109189285555,22.743426241238037,0
240.51971010042774,32.52653554685509,1
238.10940195172157,43.12151385922185,1
254.00396317999807,47.220500289065534,1
257.0277627129632,38.25794832814314,1
-184.09119125599165,-43.582138668677345,0
290.69869212881775,53.20245840443956,1
281.88057972934115,44.28938255680336,1
267.00138417750077,77.55833978653952,1
228.83065710537653,41.904983501981285,1
238.94021505834053,35.11572498179649,1
291.0010381276225,64.8707939150122,1
245.11097357962547,43.53120094259738,1
236.59405450302407,44.75930093694623,1
247.86155536483705,42.540275110711214,1
148.05020281199677,37.558340701227756,0
259.17276668372983,41.60325743075869,1
279.65084705856134,69.78149813086962,1
289.3251013744999,57.415455968186635,1
296.20373802315817,68.69376467778065,1
255.23601506881863,71.49219395174039,1
256.77810376266586,32.061051505131545,1
278.031191216608,64.93448409595861,1
246.68042842451152,42.100573981994984,1
-194.17638386837933,28.696730271391807,0
-57.01213779752446,2.1746313610455967,0
211.6180575523377,45.84864244101622,1
239.90811143150384,36.51848742325996,1
237.87840406770525,47.776268770631276,1
284.02130668680053,51.336845385852634,1
298.1724584330363,40.36714932933421,1
-13.17702210372451,29.009042011716136,0
247.9130793541902,53.31103565441193,1
83.87475530828831,72.0315121744463,0
242.83707070921457,50.808937736507666,1
283.9501152679755,104.30905068989887,1
259.65462056317256,76.1194586984981,1
257.54676049334273,38.577031404136,1
249.14661382087291,61.482460976987596,1
262.693241170783,65.05356859413715,1
-19.108366328314617,19.804047742265222,0
251.62434834476977,48.06010540469958,1
284.28125624512074,43.07837553501804,1
227.12797219109376,44.11696700191825,1
269.3893465609505,54.19318277491457,1
26.943802364167695,23.629373950912687,0
253.53990194088675,79.27240334825689,1
240.2171699736204,55.00530639227253,1
12.344297793435146,19.708775400566335,0
-47.47568882470303,5.493566942610596,0
46.10870233651539,31.83007988112273,0
-12.460749733173543,17.607904127130688,0
253.25033620932618,53.19215950981147,1
-204.77172844222383,-16.1340836038404,0
